participant,block_order,trial_designator,p_c_tt1,p_c_tt2,p_c_tt3,p_c_tt4,p_ic_tt1,p_ic_tt2,p_ic_tt3,p_ic_tt4,t1_c_tt1,t1_c_tt2,t1_c_tt3,t1_c_tt4,t1_ic_tt1,t1_ic_tt2,t1_ic_tt3,t1_ic_tt4,t2_c_tt2,t2_c_tt2,t2_c_tt3,t2_c_tt4,t2_ic_tt2,t2_ic_tt2,t2_ic_tt3,t2_ic_tt4,t3_c_tt3,t3_c_tt2,t3_c_tt3,t3_c_tt4,t3_ic_tt3,t3_ic_tt2,t3_ic_tt3,t3_ic_tt4
Participant 25,Consistant,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 25,Consistant,Target 1 Accuracy,,Correct,Correct,Correct,Correct,Wrong,Correct,,,Correct,Correct,Correct,,,Correct,Correct,Correct,,Correct,Correct,Correct,Wrong,Wrong,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,
Participant 25,Consistant,Target 2 Accuracy,,,Correct,Correct,,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,,Correct,Correct,,,Correct,Correct,,Correct,Correct,
Participant 25,Consistant,Target 3 Accuracy,Correct,Correct,Correct,Correct,Correct,,,Correct,Correct,,Correct,,Correct,,Correct,Correct,,,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,,Correct
Participant 25,Consistant,Target 4 Accuracy,Correct,Correct,Correct,,Correct,,,Correct,Correct,,,Correct,Correct,Wrong,,,Correct,Correct,,,Correct,Correct,Correct,,Correct,Correct,Correct,,Wrong,,,Correct
Participant 25,Consistant,Target 5 Accuracy,Correct,,,Correct,,Correct,Correct,,,Correct,Correct,,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,,Correct,,,Correct,,Correct,Correct,
Participant 25,Consistant,Target 6 Accuracy,,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct
Participant 25,Consistant,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 25,Consistant,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 25,Consistant,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 25,Consistant,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 25,Consistant,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 25,Consistant,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 35,Consistant,Target 1 Raw Latency,1201,11856,1592,1326,1092,1887,2153,2028,1482,1981,1436,1716,1622,1498,1997,3245,2122,1357,1841,1341,1389,1093,1513,2730,3214,1482,1373,1529,1279,6287,3588,4695
Participant 35,Consistant,Target 2 Raw Latency,2106,5492,3791,3775,2652,2901,1716,1420,1576,1419,1762,1279,1716,1887,2106,1700,1045,2730,1607,1389,1918,1373,1935,1373,3573,2106,1856,1716,2793,4150,1934,3198
Participant 35,Consistant,Target 3 Raw Latency,2059,1576,1310,1685,2012,2933,1919,3775,2075,1576,1732,1389,1591,1638,1357,3104,1436,3400,1841,1388,4805,1545,2153,1763,1326,1498,1124,1404,1264,8268,1310,6927
Participant 35,Consistant,Target 4 Raw Latency,1077,1170,5008,1404,1279,2371,1435,1904,2371,1170,1622,2153,1435,3042,4462,1372,1077,1716,6115,1482,1170,1529,1420,2839,1358,1092,1903,1248,1279,1466,1170,1904
Participant 35,Consistant,Target 5 Raw Latency,1545,2184,3026,1357,5179,1622,2433,1451,1232,1528,1264,3198,1388,2808,2824,2496,1092,1623,1903,1388,2075,3837,1326,1420,1280,1638,1810,1326,1217,1700,3261,1373
Participant 35,Consistant,Target 6 Raw Latency,1311,1451,1701,1139,1560,1264,2138,1732,1014,2698,2574,1372,1528,1341,2948,1794,1138,1092,1435,2402,1294,1186,1748,2356,1342,2137,1825,1279,1170,2262,1450,1887
Participant 35,Consistant,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 35,Consistant,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 35,Consistant,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 35,Consistant,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 35,Consistant,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 35,Consistant,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 35,Consistant,Target 1 Accuracy,,Correct,Correct,,Correct,Correct,,Correct,,Correct,Correct,Correct,Correct,,,Correct,,Correct,Correct,Correct,Correct,,,Correct,,Correct,Correct,,Correct,Wrong,,Correct
Participant 35,Consistant,Target 2 Accuracy,Correct,,Correct,Correct,,Correct,Correct,,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,,Correct,Correct,,Correct,,Correct,Correct,,Correct,Wrong,
Participant 35,Consistant,Target 3 Accuracy,Correct,Correct,,,Correct,,Correct,,Correct,Correct,,Correct,Correct,Correct,Correct,,Correct,,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,,,Correct,,Correct,
Participant 35,Consistant,Target 4 Accuracy,Correct,,Correct,Correct,Correct,Correct,,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,,,,Correct,Correct,Correct,Correct,Correct,,Correct,,Correct,Correct,Correct,Correct,,Correct
Participant 35,Consistant,Target 5 Accuracy,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct
Participant 35,Consistant,Target 6 Accuracy,Correct,,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,Wrong,,Correct,,Correct,Correct,,Correct,Correct,,Correct,Correct,Correct
Participant 35,Consistant,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 35,Consistant,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 35,Consistant,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 35,Consistant,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 35,Consistant,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 35,Consistant,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 40,Inconsistant,Target 1 Raw Latency,3027,1264,2855,1981,1575,2543,4836,1576,1357,2714,2449,2199,1466,1482,1654,1794,1045,1763,2574,1545,2371,1358,2122,3713,967,1217,1763,2558,1810,2543,1498,4134
Participant 40,Inconsistant,Target 2 Raw Latency,2777,1981,1684,1779,3447,2714,1747,1716,2168,1326,2683,1748,1654,3822,1607,1482,3525,1263,3479,1576,1685,2152,2933,2137,982,4025,1826,1654,2137,3947,1638,3245
Participant 40,Inconsistant,Target 3 Raw Latency,999,1810,1716,1498,1763,3932,1513,1419,1606,1482,1623,1591,3213,4399,2543,1747,936,1045,6412,3354,1373,1545,3057,1966,1030,1326,1482,1560,2371,4867,1248,1419
Participant 40,Inconsistant,Target 4 Raw Latency,2122,1997,1575,1622,1560,3323,1857,1341,1123,3167,2449,2043,1201,3307,1404,2028,1185,1357,1435,3729,1341,2262,1326,4181,1170,1482,1170,1170,1201,1404,2543,1186
Participant 40,Inconsistant,Target 5 Raw Latency,1435,1685,1654,1653,1497,2465,1950,3089,1217,1716,1342,2293,3775,1684,1435,1591,1014,1233,2059,2308,1279,1045,2714,1607,1076,3963,1888,1529,1060,1264,1357,1373
Participant 40,Inconsistant,Target 6 Raw Latency,2262,2715,2122,1466,1513,2106,1731,1841,2184,1498,1310,1732,1294,3526,3245,5601,2059,1139,1872,1108,1389,1592,3292,4227,1466,2090,1170,1186,1123,1872,1591,2621
Participant 40,Inconsistant,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 40,Inconsistant,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 40,Inconsistant,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 40,Inconsistant,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 40,Inconsistant,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 40,Inconsistant,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 40,Inconsistant,Target 1 Accuracy,Correct,Correct,Correct,,Correct,Correct,Correct,,,Correct,Correct,,Correct,,Correct,,,Correct,Correct,Correct,Correct,Correct,Wrong,,Correct,Correct,Correct,,Correct,Correct,Correct,
Participant 40,Inconsistant,Target 2 Accuracy,Correct,,Correct,,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,,,Correct,,Correct,,Wrong,Correct,Correct,Correct
Participant 40,Inconsistant,Target 3 Accuracy,,Correct,Correct,Correct,,Correct,,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,,Wrong,,,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,,Correct
Participant 40,Inconsistant,Target 4 Accuracy,Correct,,,Correct,,Correct,Correct,,Correct,Correct,,Correct,Correct,Correct,Correct,,,Correct,,Correct,Correct,Correct,Correct,,Correct,,,Correct,,Correct,Correct,
Participant 40,Inconsistant,Target 5 Accuracy,Correct,Correct,,,Correct,Correct,Correct,Correct,Correct,,Correct,,,Correct,Wrong,Correct,,,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,,,Correct,Correct,Correct,Correct
Participant 40,Inconsistant,Target 6 Accuracy,,Correct,,Correct,Correct,,,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,,,Correct,Correct,,,Correct,,Wrong,,Correct,Correct,,,Correct
Participant 40,Inconsistant,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 40,Inconsistant,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 40,Inconsistant,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 40,Inconsistant,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 40,Inconsistant,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 40,Inconsistant,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 5,Consistant,Target 1 Raw Latency,1778,1451,2730,1919,1545,2902,1841,3385,3167,1310,1404,2683,1778,1482,1544,2683,1404,1623,1092,2855,1045,2059,2060,2199,2169,1342,1607,1046,1185,1545,2075,1716
Participant 5,Consistant,Target 2 Raw Latency,1451,2028,1997,1216,1497,2121,1747,1591,1217,1201,1232,1653,1030,1982,1279,1716,2044,1794,3323,2169,1903,2293,5429,1529,1482,998,1544,1607,1217,1263,1638,3183
Participant 5,Consistant,Target 3 Raw Latency,2371,1560,1202,3276,1202,2199,2106,4930,1248,2355,2511,2839,1357,2215,1810,1233,1076,1919,2309,1388,1498,1763,2684,2948,1591,1389,2621,1419,2184,1716,2262,1232
Participant 5,Consistant,Target 4 Raw Latency,3291,1778,3822,1436,1264,1887,3416,2574,1108,2543,1544,2496,2901,1700,1232,1451,2075,1357,2746,1607,1420,1123,1825,2792,952,1482,1966,1341,2465,1108,2200,1857
Participant 5,Consistant,Target 5 Raw Latency,2964,2964,1248,3479,1419,1778,1747,2481,1076,1451,2262,1700,1856,1529,2792,1404,967,2247,2153,1684,1856,1341,1388,5413,874,1076,1872,1825,1373,1669,1186,2527
Participant 5,Consistant,Target 6 Raw Latency,1716,1279,1607,2075,3479,1170,1810,1342,1029,1747,2792,1092,1154,3120,1124,2106,1107,5757,1389,1623,873,1498,1061,1263,2355,1528,1529,1420,1404,1919,1435,2106
Participant 5,Consistant,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 5,Consistant,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 5,Consistant,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 5,Consistant,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 5,Consistant,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 5,Consistant,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 5,Consistant,Target 1 Accuracy,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,,,Correct,Correct,Correct,Correct,,Correct,,Correct,Correct,Correct,,Correct,Correct,Wrong,
Participant 5,Consistant,Target 2 Accuracy,Correct,Correct,Correct,,Correct,,,Correct,,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,,,Correct
Participant 5,Consistant,Target 3 Accuracy,Correct,Correct,,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,,Correct,Correct,,,,Correct,,Correct,Correct,Correct,Correct,,Correct,,Correct,Correct,Correct
Participant 5,Consistant,Target 4 Accuracy,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,Wrong,Correct,,Correct,,Correct,,Correct,Correct,Correct,Wrong,Correct,,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct
Participant 5,Consistant,Target 5 Accuracy,Correct,Correct,,Correct,Correct,Correct,Correct,,Correct,,,Correct,Correct,Correct,,,Correct,Correct,Correct,Correct,Correct,Correct,,,Correct,Correct,,Correct,Correct,Correct,Wrong,
Participant 5,Consistant,Target 6 Accuracy,,,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,,Correct,Correct,,Correct,Correct,Correct,,,Correct,Correct,,,Correct,Correct,,Correct,Correct,Correct
Participant 5,Consistant,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 5,Consistant,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 5,Consistant,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 5,Consistant,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 5,Consistant,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 5,Consistant,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 50,Inconsistant,Target 1 Raw Latency,1077,1731,1498,2433,1358,2543,1857,1513,1357,1670,2637,1591,2277,2044,2059,2667,1373,1435,1388,4478,1560,1576,1591,1762,1888,1638,1482,3557,1358,1684,1155,2683
Participant 50,Inconsistant,Target 2 Raw Latency,1123,1654,1763,1482,1872,3011,1903,4899,1466,1420,1466,2652,1965,1950,2122,2028,1482,1622,1638,1529,1529,2215,2106,2777,1326,1653,1498,1467,1326,5211,1919,1466
Participant 50,Inconsistant,Target 3 Raw Latency,1826,2215,2168,1810,1560,2824,1482,1623,1529,2137,1358,2029,1483,1684,3728,1591,1264,1326,1436,3323,1545,1482,1685,1513,1264,2184,1545,2917,1435,1638,4384,1264
Participant 50,Inconsistant,Target 4 Raw Latency,1248,1576,1154,1810,1404,2948,1310,1623,1263,1232,2074,2262,1529,1498,1373,3994,1404,1389,1482,2059,1280,2091,1263,1435,1154,1981,1404,2699,1732,1263,4258,1420
Participant 50,Inconsistant,Target 5 Raw Latency,1513,1623,1482,1326,1607,1810,1716,1857,1498,1763,2044,1248,1529,2496,1638,2668,2855,1606,1389,1529,1966,1482,2762,1576,1560,1544,1529,1420,1139,1669,1826,1872
Participant 50,Inconsistant,Target 6 Raw Latency,1794,3026,1825,1451,1482,2840,2605,2230,2184,2215,2153,1404,1732,1950,2199,1904,1435,1482,3495,2293,1357,1997,1623,1513,1436,1654,1404,1248,2636,2106,1435,2823
Participant 50,Inconsistant,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 50,Inconsistant,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 50,Inconsistant,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 50,Inconsistant,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 50,Inconsistant,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 50,Inconsistant,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 50,Inconsistant,Target 1 Accuracy,Correct,Correct,,Correct,Correct,,,Correct,Correct,Correct,,,Correct,Wrong,,,Correct,Correct,,,,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,,,Correct
Participant 50,Inconsistant,Target 2 Accuracy,,Correct,Correct,,Correct,Correct,,,Correct,,,Correct,,Correct,Correct,Wrong,Correct,,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,,Correct,Correct,,
Participant 50,Inconsistant,Target 3 Accuracy,Correct,,Correct,Correct,Correct,,Correct,,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,,Correct,Correct,,Correct,Correct,Correct,,Correct,
Participant 50,Inconsistant,Target 4 Accuracy,Correct,Correct,,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,,Correct,Correct,Correct,Correct,,Correct,Correct,,Correct,Correct,Correct,Correct,Correct
Participant 50,Inconsistant,Target 5 Accuracy,Correct,Correct,,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,,,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,,Correct,,Correct,Correct,Correct
Participant 50,Inconsistant,Target 6 Accuracy,,,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,,Correct,Correct,Correct,,Wrong,,Wrong,Correct,Correct,Correct,Correct,,,,Correct,Correct,Correct,Correct,Correct,Correct
Participant 50,Inconsistant,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 50,Inconsistant,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 50,Inconsistant,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 50,Inconsistant,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 50,Inconsistant,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 50,Inconsistant,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 65,Consistant,Target 1 Raw Latency,1497,1513,1326,1435,1529,1732,2121,4617,1077,1731,3619,6396,2387,1841,5772,1310,4290,1763,5351,1638,1669,5445,1716,4087,1310,1279,6412,5585,1217,1217,2137,5709
Participant 65,Consistant,Target 2 Raw Latency,1950,1996,2262,1435,1389,3229,1716,2294,1248,1654,1825,1248,2777,3370,2605,7659,1123,2028,1467,3947,3073,2309,1342,1451,1825,2075,1731,1358,1669,2980,1482,2636
Participant 65,Consistant,Target 3 Raw Latency,936,1762,3619,1482,1810,2434,5772,1716,1311,2184,1389,2340,2216,1685,3744,1263,1685,2262,3292,3401,1731,1545,1264,2294,998,1264,3806,1389,1825,1950,1701,1232
Participant 65,Consistant,Target 4 Raw Latency,3697,1544,1466,3322,1576,2402,2309,5897,1466,1342,1685,1435,2667,1638,1138,2169,1139,1592,1357,2433,1981,1919,1794,2043,1544,4197,1186,1201,1763,2138,1342,4618
Participant 65,Consistant,Target 5 Raw Latency,1372,1498,2247,2200,1576,4103,1404,3198,1201,5662,2340,1529,1436,4071,3089,1778,3151,2777,2980,1497,2137,1935,1763,2403,1528,1732,1341,1669,1045,4492,2325,1701
Participant 65,Consistant,Target 6 Raw Latency,1139,1654,1966,2340,1732,4820,1466,1685,1373,1638,4681,2387,1841,2995,1295,3495,4009,1716,1185,1388,2309,1950,2199,2808,1482,1950,1996,2247,1918,1201,1264,3277
Participant 65,Consistant,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 65,Consistant,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 65,Consistant,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 65,Consistant,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 65,Consistant,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 65,Consistant,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 65,Consistant,Target 1 Accuracy,Correct,Correct,,,Correct,Correct,Correct,,Correct,Correct,Correct,,Wrong,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,,Correct,Correct,Correct,,,Correct,Correct,Correct,
Participant 65,Consistant,Target 2 Accuracy,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,,Correct,Correct,,Correct,,,Correct,,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct
Participant 65,Consistant,Target 3 Accuracy,Correct,,Correct,Correct,Correct,Correct,,Correct,,,Correct,Correct,Correct,Correct,,,Correct,Correct,Correct,,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,,Correct
Participant 65,Consistant,Target 4 Accuracy,,,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,,Correct,Correct,Correct,Correct,Correct,,,Correct,Correct,,Correct,,,Correct,Correct,Correct,Wrong,Correct,Correct
Participant 65,Consistant,Target 5 Accuracy,Correct,,Correct,Correct,,Correct,Correct,,Correct,,,Correct,,,Correct,Correct,Wrong,,Correct,,Correct,Correct,Correct,,Correct,,Correct,Correct,,Correct,Correct,
Participant 65,Consistant,Target 6 Accuracy,,Correct,Correct,,Correct,,Correct,Correct,Correct,Wrong,,Correct,Correct,Correct,Correct,Correct,,,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,,Correct,,Correct,Correct
Participant 65,Consistant,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 65,Consistant,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 65,Consistant,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 65,Consistant,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 65,Consistant,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 65,Consistant,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 70,Inconsistant,Target 1 Raw Latency,749,1747,1092,1217,1076,1389,1388,1341,2340,1778,1030,2215,999,1591,1670,1888,1076,1342,1092,1217,858,1232,1466,1935,967,1326,1404,1732,1201,1420,1404,1684
Participant 70,Inconsistant,Target 2 Raw Latency,1186,1747,1248,1248,1061,1732,1311,1467,1030,983,1419,1466,2356,1903,1170,1732,1544,1888,1529,1170,1107,1045,2106,1310,1061,3073,1654,967,1310,2012,1357,1419
Participant 70,Inconsistant,Target 3 Raw Latency,874,1576,1280,1232,936,1872,3962,1107,2169,1497,998,1217,1654,2309,1326,1528,1029,2418,1560,1903,1981,2589,1201,1482,1560,1372,1030,1264,1420,1482,1419,1217
Participant 70,Inconsistant,Target 4 Raw Latency,1061,1529,1139,1170,1061,1591,1607,1669,1108,1201,1341,1873,936,2730,1295,1294,1747,1170,2340,1529,1310,2776,2434,1498,1201,1606,967,1248,1529,1545,1420,1514
Participant 70,Inconsistant,Target 5 Raw Latency,1763,1747,2028,1155,1685,1420,1154,1560,968,1341,1310,1544,1108,3447,3744,1233,1342,1326,2122,4056,5148,2559,1575,998,1919,1154,1326,1092,2605,1482,1607,1607
Participant 70,Inconsistant,Target 6 Raw Latency,1966,1436,1311,1014,2512,1170,1685,921,1030,1170,1451,1669,1279,1357,1264,1498,1264,1684,1701,1123,1185,1825,1638,2621,3432,1451,3416,1388,1513,1950,1295,1139
Participant 70,Inconsistant,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 70,Inconsistant,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 70,Inconsistant,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
